step,time,joint,joint_id,joint_pos,joint_vel,joint_pos_target,joint_vel_target,joint_effort_target,applied_torque,computed_torque,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
15,0.075,front_right_shoulder_to_arm,7,-0.7900038361549377,1.513605241143523e-09,-0.7900000214576721,0.0,0.0,9.29852612898685e-05,9.29852612898685e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.075,front_right_arm_to_hand,11,1.5,-3.814437099514123e-10,1.5,0.0,0.0,-3.3350506800644553e-09,-3.3350506800644553e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.08,base_to_front_right_shoulder,3,-0.013967369683086872,-0.1786983758211136,0.0,0.0,0.0,0.7107200622558594,0.7107200622558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.08,front_right_shoulder_to_arm,7,-0.7900040745735168,1.518278835987985e-09,-0.7900000214576721,0.0,0.0,9.91791021078825e-05,9.91791021078825e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.08,front_right_arm_to_hand,11,1.5,1.2327254772515062e-09,1.5,0.0,0.0,7.628874199028246e-10,7.628874199028246e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.085,base_to_front_right_shoulder,3,-0.014823941513895988,-0.17131319642066956,0.0,0.0,0.0,0.7205483913421631,0.7205483913421631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.085,front_right_shoulder_to_arm,7,-0.790004312992096,6.989306911009407e-10,-0.7900000214576721,0.0,0.0,0.00010537797788856551,0.00010537797788856551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.085,front_right_arm_to_hand,11,1.5,-2.871521909142416e-10,1.5,0.0,0.0,-2.4654509545030123e-09,-2.4654509545030123e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.09,base_to_front_right_shoulder,3,-0.015640946105122566,-0.1633998453617096,0.0,0.0,0.0,0.7280488610267639,0.7280488610267639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.09,front_right_shoulder_to_arm,7,-0.790004551410675,3.8971670335286035e-10,-0.7900000214576721,0.0,0.0,0.00011157849803566933,0.00011157849803566933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.09,front_right_arm_to_hand,11,1.5,-1.0973657538215775e-09,1.5,0.0,0.0,5.743043818284832e-10,5.743043818284832e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.095,base_to_front_right_shoulder,3,-0.016416437923908234,-0.15509793162345886,0.0,0.0,0.0,0.7334643006324768,0.7334643006324768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.095,front_right_shoulder_to_arm,7,-0.7900047898292542,-9.495195740782947e-10,-0.7900000214576721,0.0,0.0,0.00011777799954870716,0.00011777799954870716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.095,front_right_arm_to_hand,11,1.5,1.2519132397414978e-09,1.5,0.0,0.0,2.194731507643155e-09,2.194731507643155e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
