time_start,time_end,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot,motion,movement
1776273077.512284,14872.475982953,36.285125732421875,-2.6676981449127197,93.08004760742188,-36.79512023925781,-26.71003532409668,100.260009765625,33.38747787475586,-5.780049800872803,90.07489776611328,-30.65480613708496,-3.2449069023132324,81.42005920410156,Stop,Stepping
1776273077.532243,14872.493338552,36.28453826904297,-2.6685712337493896,93.08075714111328,-36.79462432861328,-26.71059799194336,100.26034545898438,33.38697814941406,-5.780876636505127,90.07556915283203,-30.654386520385742,-3.2457504272460938,81.42085266113281,Stop,Stepping
1776273077.5527105,14872.535926696,36.2826042175293,-2.6714820861816406,93.08312225341797,-36.79298782348633,-26.712434768676758,100.2614517211914,33.38534164428711,-5.783598899841309,90.07780456542969,-30.652997970581055,-3.2485477924346924,81.42347717285156,Stop,Stepping
1776273077.572594,14872.536245893,36.278560638427734,-2.677563428878784,93.08806610107422,-36.78955841064453,-26.716297149658203,100.26380920410156,33.38191223144531,-5.789299488067627,90.08247375488281,-30.65009117126465,-3.2543880939483643,81.42894744873047,Stop,Stepping
1776273077.592245,14872.555181349,36.27167510986328,-2.6879220008850098,93.09648895263672,-36.78371810913086,-26.722871780395508,100.26779174804688,33.37607192993164,-5.799016952514648,90.0904312133789,-30.645132064819336,-3.264347791671753,81.43827819824219,Stop,Stepping
1776273077.6123173,14872.575331995,36.26121139526367,-2.703653573989868,93.1092758178711,-36.77485656738281,-26.732860565185547,100.27384185791016,33.3671989440918,-5.8137593269348145,90.10248565673828,-30.63760757446289,-3.2794597148895264,81.45243072509766,Stop,Stepping
1776273077.6322584,14872.670299295,36.246543884277344,-2.7257256507873535,93.12720489501953,-36.762420654296875,-26.746858596801758,100.28231048583984,33.354759216308594,-5.8344407081604,90.1194076538086,-30.62705421447754,-3.30066180229187,81.47228240966797,Stop,Stepping
1776273077.6522324,14872.670901679,36.227027893066406,-2.755080461502075,93.15103912353516,-36.745872497558594,-26.765487670898438,100.2935791015625,33.33820724487305,-5.86196231842041,90.14190673828125,-30.61301040649414,-3.3288612365722656,81.4986572265625,Stop,Stepping
1776273077.6722383,14872.671279714,36.20201873779297,-2.7927141189575195,93.18155670166016,-36.72465896606445,-26.78936004638672,100.3080062866211,33.31698989868164,-5.897231578826904,90.17070770263672,-30.595008850097656,-3.365006923675537,81.53244018554688,Stop,Stepping
1776273077.6922495,14872.67162988,36.17093276977539,-2.8394906520843506,93.21942901611328,-36.69829559326172,-26.819028854370117,100.32589721679688,33.29062271118164,-5.941064834594727,90.20646667480469,-30.572633743286133,-3.4099245071411133,81.57438659667969,Stop,Stepping
1776273077.7122076,14872.675640342,36.13329315185547,-2.8961265087127686,93.2652359008789,-36.66636276245117,-26.854944229125977,100.3475341796875,33.258689880371094,-5.994143009185791,90.24970245361328,-30.545541763305664,-3.4643046855926514,81.62511444091797,Stop,Stepping
