step,time,joint,joint_id,joint_pos,joint_vel,joint_pos_target,joint_vel_target,joint_effort_target,applied_torque,computed_torque,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
34,0.68,front_right_shoulder_to_arm,7,-0.7874338626861572,-0.0004974817857146263,-0.7900000214576721,0.0,0.0,-0.20735706388950348,-0.20735706388950348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.7000000000000001,front_right_shoulder_to_arm,7,-0.7874370813369751,0.0015760192181915045,-0.7900000214576721,0.0,0.0,-0.20100505650043488,-0.20100505650043488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.72,front_right_shoulder_to_arm,7,-0.7874315977096558,-0.000562510802410543,-0.7900000214576721,0.0,0.0,-0.20655988156795502,-0.20655988156795502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.74,front_right_shoulder_to_arm,7,-0.7874284386634827,0.0018002307042479515,-0.7900000214576721,0.0,0.0,-0.20118626952171326,-0.20118626952171326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.76,front_right_shoulder_to_arm,7,-0.7874931693077087,-0.0005644054035656154,-0.7900000214576721,0.0,0.0,-0.20160113275051117,-0.20160113275051117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.78,front_right_shoulder_to_arm,7,-0.7874221205711365,-0.0005625892663374543,-0.7900000214576721,0.0,0.0,-0.20731648802757263,-0.20731648802757263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.8,front_right_shoulder_to_arm,7,-0.7874195575714111,0.0017833320889621973,-0.7900000214576721,0.0,0.0,-0.20194444060325623,-0.20194444060325623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.8200000000000001,front_right_shoulder_to_arm,7,-0.7874842882156372,-0.0005643948679789901,-0.7900000214576721,0.0,0.0,-0.20231162011623383,-0.20231162011623383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.84,front_right_shoulder_to_arm,7,-0.7874152064323425,-0.0004983074613846838,-0.7900000214576721,0.0,0.0,-0.2088351547718048,-0.2088351547718048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.86,front_right_shoulder_to_arm,7,-0.7874130010604858,0.0017708612140268087,-0.7900000214576721,0.0,0.0,-0.20249755680561066,-0.20249755680561066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.88,front_right_shoulder_to_arm,7,-0.7874777317047119,-0.0005644024931825697,-0.7900000214576721,0.0,0.0,-0.20283615589141846,-0.20283615589141846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.9,front_right_shoulder_to_arm,7,-0.7874065637588501,-0.000501403643283993,-0.7900000214576721,0.0,0.0,-0.20948678255081177,-0.20948678255081177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.92,front_right_shoulder_to_arm,7,-0.7874733209609985,-0.000564401620067656,-0.7900000214576721,0.0,0.0,-0.20318898558616638,-0.20318898558616638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.9400000000000001,front_right_shoulder_to_arm,7,-0.7874686121940613,-0.0005643369513563812,-0.7900000214576721,0.0,0.0,-0.20356664061546326,-0.20356664061546326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.96,front_right_shoulder_to_arm,7,-0.7874013185501099,0.001755366800352931,-0.7900000214576721,0.0,0.0,-0.20349131524562836,-0.20349131524562836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.98,front_right_shoulder_to_arm,7,-0.7874660491943359,-0.0005643923650495708,-0.7900000214576721,0.0,0.0,-0.20377075672149658,-0.20377075672149658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1.0,front_right_shoulder_to_arm,7,-0.5693835616111755,13.601258277893066,-0.39750000834465027,0.0,0.0,9.166707038879395,13.386329650878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
51,1.02,front_right_shoulder_to_arm,7,-0.31264692544937134,9.053635597229004,-0.39750000834465027,0.0,0.0,-9.302072525024414,-9.302072525024414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
52,1.04,front_right_shoulder_to_arm,7,-0.27614814043045044,-2.5092883110046387,-0.39750000834465027,0.0,0.0,-10.835339546203613,-10.835339546203613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
53,1.06,front_right_shoulder_to_arm,7,-0.39562612771987915,-6.498809337615967,-0.39750000834465027,0.0,0.0,0.5808711051940918,0.5808711051940918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
