step,time,joint,joint_id,joint_pos,joint_vel,joint_pos_target,joint_vel_target,joint_effort_target,applied_torque,computed_torque,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
38,0.76,base_to_front_right_shoulder,3,-0.008691360242664814,8.202075696317479e-05,0.0,0.0,0.0,0.6947216987609863,0.6947216987609863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.78,base_to_front_right_shoulder,3,-0.008676230907440186,8.173629612429067e-05,0.0,0.0,0.0,0.6935457587242126,0.6935457587242126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.8,base_to_front_right_shoulder,3,-0.008661230094730854,-0.0002591105876490474,0.0,0.0,0.0,0.6956477165222168,0.6956477165222168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.8200000000000001,base_to_front_right_shoulder,3,-0.008688041940331459,8.202683238778263e-05,0.0,0.0,0.0,0.6944600343704224,0.6944600343704224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.84,base_to_front_right_shoulder,3,-0.008673045784235,7.239473052322865e-05,0.0,0.0,0.0,0.6934405565261841,0.6934405565261841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.86,base_to_front_right_shoulder,3,-0.008658050559461117,-0.0002573024248704314,0.0,0.0,0.0,0.6953845620155334,0.6953845620155334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.88,base_to_front_right_shoulder,3,-0.008684721775352955,8.201140008168295e-05,0.0,0.0,0.0,0.6941972374916077,0.6941972374916077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.9,base_to_front_right_shoulder,3,-0.008669976145029068,7.284129242179915e-05,0.0,0.0,0.0,0.6931917071342468,0.6931917071342468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.92,base_to_front_right_shoulder,3,-0.008696332573890686,8.202739263651893e-05,0.0,0.0,0.0,0.6951279640197754,0.6951279640197754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.9400000000000001,base_to_front_right_shoulder,3,-0.008681496605277061,8.201790478779003e-05,0.0,0.0,0.0,0.6939431428909302,0.6939431428909302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.96,base_to_front_right_shoulder,3,-0.008666655980050564,-0.00025503424694761634,0.0,0.0,0.0,0.6960994601249695,0.6960994601249695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.98,base_to_front_right_shoulder,3,-0.008693077601492405,8.201972377719358e-05,0.0,0.0,0.0,0.6948707103729248,0.6948707103729248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1.0,base_to_front_right_shoulder,3,0.14796143770217896,9.576359748840332,0.1745329201221466,0.0,0.0,1.2525105476379395,1.2525105476379395,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1.02,base_to_front_right_shoulder,3,0.24841433763504028,1.2743600606918335,0.1745329201221466,0.0,0.0,-7.3522844314575195,-7.3522844314575195,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1.04,base_to_front_right_shoulder,3,0.18583625555038452,-4.470139026641846,0.1745329201221466,0.0,0.0,-0.6675403118133545,-0.6675403118133545,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1.06,base_to_front_right_shoulder,3,0.1289411187171936,-1.2225313186645508,0.1745329201221466,0.0,0.0,4.367412567138672,4.367412567138672,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1.08,base_to_front_right_shoulder,3,0.15110284090042114,1.9711281061172485,0.1745329201221466,0.0,0.0,1.8593902587890625,1.8593902587890625,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1.1,base_to_front_right_shoulder,3,0.1811589002609253,0.8363313674926758,0.1745329201221466,0.0,0.0,-0.8785566091537476,-0.8785566091537476,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1.12,base_to_front_right_shoulder,3,0.17482417821884155,-0.8102579116821289,0.1745329201221466,0.0,0.0,-0.062218815088272095,-0.062218815088272095,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1.1400000000000001,base_to_front_right_shoulder,3,0.1599922478199005,-0.49183741211891174,0.1745329201221466,0.0,0.0,1.322272777557373,1.322272777557373,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.16,base_to_front_right_shoulder,3,0.16123858094215393,0.31305187940597534,0.1745329201221466,0.0,0.0,1.0966242551803589,1.0966242551803589,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1.18,base_to_front_right_shoulder,3,0.1678917407989502,0.2482270747423172,0.1745329201221466,0.0,0.0,0.4698634147644043,0.4698634147644043,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1.2,base_to_front_right_shoulder,3,0.1680840253829956,-0.10405109822750092,0.1745329201221466,0.0,0.0,0.49725067615509033,0.49725067615509033,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1.22,base_to_front_right_shoulder,3,0.1651497334241867,-0.12038283795118332,0.1745329201221466,0.0,0.0,0.7790085673332214,0.7790085673332214,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1.24,base_to_front_right_shoulder,3,0.16474513709545135,-2.135216448095889e-09,0.1745329201221466,0.0,0.0,0.7828640937805176,0.7828640937805176,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1.26,base_to_front_right_shoulder,3,0.16474877297878265,0.0026228895876556635,0.1745329201221466,0.0,0.0,0.7828950881958008,0.7828950881958008,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1.28,base_to_front_right_shoulder,3,0.16476058959960938,1.724297908367589e-05,0.1745329201221466,0.0,0.0,0.7820985913276672,0.7820985913276672,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1.3,base_to_front_right_shoulder,3,0.16477645933628082,1.7263926565647125e-05,0.1745329201221466,0.0,0.0,0.7808229327201843,0.7808229327201843,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1.32,base_to_front_right_shoulder,3,0.1647920459508896,1.7251286408281885e-05,0.1745329201221466,0.0,0.0,0.7795712351799011,0.7795712351799011,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1.34,base_to_front_right_shoulder,3,0.16480733454227448,1.72790987562621e-05,0.1745329201221466,0.0,0.0,0.7783421874046326,0.7783421874046326,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1.36,base_to_front_right_shoulder,3,0.16482232511043549,1.725204856484197e-05,0.1745329201221466,0.0,0.0,0.7771369814872742,0.7771369814872742,0.0,0.0,0.0,0.6981316804885864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
