time_start,time_end,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot,motion,movement
1776271739.7078617,13534.67851116,32.05516052246094,-14.99765396118164,95.58515930175781,-36.27515411376953,-14.36000919342041,89.7400131225586,28.747512817382812,2.3999927043914795,74.38484954833984,-30.199995040893555,-3.1848552227020264,77.09517669677734,Stop,Stepping
1776271739.727721,13534.698352282,32.054931640625,-14.997995376586914,95.58538818359375,-36.274925231933594,-14.360358238220215,89.74031066894531,28.7473201751709,2.399538516998291,74.38532257080078,-30.199804306030273,-3.1852669715881348,77.0955810546875,Stop,Stepping
1776271739.7478483,13534.721332436,32.053863525390625,-14.999616622924805,95.58647155761719,-36.27383804321289,-14.361979484558105,89.74166870117188,28.746421813964844,2.3974013328552246,74.38754272460938,-30.198902130126953,-3.1872034072875977,77.09752655029297,Stop,Stepping
1776271739.7678092,13534.75015589,32.051353454589844,-15.003412246704102,95.58902740478516,-36.27128601074219,-14.365779876708984,89.744873046875,28.744308471679688,2.3923747539520264,74.39276885986328,-30.196788787841797,-3.191765069961548,77.10208892822266,Stop,Stepping
1776271739.787847,13534.764382843,32.046783447265625,-15.010318756103516,95.5936508178711,-36.266632080078125,-14.37271785736084,89.75071716308594,28.740459442138672,2.3832221031188965,74.40227508544922,-30.192935943603516,-3.2000763416290283,77.11042022705078,Stop,Stepping
1776271739.8078175,13534.781685281,32.03960418701172,-15.021162033081055,95.60090637207031,-36.259334564208984,-14.383597373962402,89.7598876953125,28.73441505432129,2.3688597679138184,74.41719055175781,-30.186885833740234,-3.2131118774414062,77.12346649169922,Stop,Stepping
1776271739.8278236,13534.800178668,32.02925109863281,-15.036811828613281,95.61138153076172,-36.248802185058594,-14.399296760559082,89.77310943603516,28.7257022857666,2.3481392860412598,74.43870544433594,-30.178159713745117,-3.231919288635254,77.14229583740234,Stop,Stepping
1776271739.8477974,13534.820095857,32.01524353027344,-15.057987213134766,95.62553405761719,-36.23455047607422,-14.420533180236816,89.79098510742188,28.71390724182129,2.32010817527771,74.4677963256836,-30.166345596313477,-3.257366418838501,77.16775512695312,Stop,Stepping
1776271739.8678226,13534.852143964,31.997037887573242,-15.08549976348877,95.6439208984375,-36.21603012084961,-14.44812297821045,89.8141860961914,28.69858169555664,2.2836968898773193,74.50555419921875,-30.151004791259766,-3.290423631668091,77.2008056640625,Stop,Stepping
1776271739.8878202,13534.859082301,31.974180221557617,-15.120033264160156,95.66696166992188,-36.192771911621094,-14.482770919799805,89.84329223632812,28.679338455200195,2.237985134124756,74.55291748046875,-30.131732940673828,-3.331923246383667,77.24225616455078,Stop,Stepping
1776271739.9077997,13534.879653069,31.946252822875977,-15.162233352661133,95.69507598876953,-36.164344787597656,-14.525094032287598,89.8788070678711,28.655826568603516,2.1821420192718506,74.6107177734375,-30.10818099975586,-3.3826169967651367,77.29283905029297,Stop,Stepping
1776271739.9278026,13534.906469663,31.912796020507812,-15.212784767150879,95.72869873046875,-36.130287170410156,-14.575797080993652,89.9212875366211,28.62765121459961,2.115272283554077,74.67984008789062,-30.079965591430664,-3.443326950073242,77.35334014892578,Stop,Stepping
1776271739.947799,13534.918569992,31.87342643737793,-15.272261619567871,95.76817321777344,-36.0901985168457,-14.635442733764648,89.9711685180664,28.594499588012695,2.036618709564209,74.76102447509766,-30.046756744384766,-3.5147430896759033,77.42440032958984,Stop,Stepping
1776271739.9678009,13534.938683713,31.827747344970703,-15.341265678405762,95.81385040283203,-36.043670654296875,-14.704628944396973,90.02891540527344,28.556026458740234,1.9454065561294556,74.8550033569336,-30.00821304321289,-3.5975711345672607,77.50668334960938,Stop,Stepping
