time_start,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot
1780509887.3760674,33.96765899658203,-1.6251564025878906,86.6223373413086,-38.94484329223633,-0.6299972534179688,82.18999481201172,31.14765739440918,0.4551553726196289,62.67765808105469,-34.445159912109375,-5.999999046325684,66.48999786376953
1780509887.3860483,33.96765899658203,-1.6251564025878906,86.6223373413086,-38.94484329223633,-0.6299972534179688,82.18999481201172,31.14765739440918,0.4551553726196289,62.67765808105469,-34.445159912109375,-5.999999046325684,66.48999786376953
1780509887.3960323,33.96765899658203,-1.6251564025878906,86.6223373413086,-38.94484329223633,-0.6299972534179688,82.18999481201172,31.14765739440918,0.4551553726196289,62.67765808105469,-34.445159912109375,-5.999999046325684,66.48999786376953
1780509887.4060295,33.96765899658203,-1.6251564025878906,86.6223373413086,-38.94484329223633,-0.6299972534179688,82.18999481201172,31.14765739440918,0.4551553726196289,62.67765808105469,-34.445159912109375,-5.999999046325684,66.48999786376953
1780509887.4160495,33.96765899658203,-1.6251564025878906,86.6223373413086,-38.94484329223633,-0.6299972534179688,82.18999481201172,31.14765739440918,0.4551553726196289,62.67765808105469,-34.445159912109375,-5.999999046325684,66.48999786376953
1780509887.426036,33.96765899658203,-1.6251564025878906,86.6223373413086,-38.94484329223633,-0.6299972534179688,82.18999481201172,31.14765739440918,0.4551553726196289,62.67765808105469,-34.445159912109375,-5.999999046325684,66.48999786376953
1780509887.436074,33.96765899658203,-1.6251564025878906,86.6223373413086,-38.94484329223633,-0.6299972534179688,82.18999481201172,31.14765739440918,0.4551553726196289,62.67765808105469,-34.445159912109375,-5.999999046325684,66.48999786376953
1780509887.446042,33.96765899658203,-1.6251564025878906,86.6223373413086,-38.94484329223633,-0.6299972534179688,82.18999481201172,31.14765739440918,0.4551553726196289,62.67765808105469,-34.445159912109375,-5.999999046325684,66.48999786376953
1780509887.456029,33.96765899658203,-1.6251564025878906,86.6223373413086,-38.94484329223633,-0.6299972534179688,82.18999481201172,31.14765739440918,0.4551553726196289,62.67765808105469,-34.445159912109375,-5.999999046325684,66.48999786376953
1780509887.4660358,33.96765899658203,-1.6251564025878906,86.6223373413086,-38.94484329223633,-0.6299972534179688,82.18999481201172,31.14765739440918,0.4551553726196289,62.67765808105469,-34.445159912109375,-5.999999046325684,66.48999786376953
1780509887.4760273,33.96765899658203,-1.6251564025878906,86.6223373413086,-38.94484329223633,-0.6299972534179688,82.18999481201172,31.14765739440918,0.4551553726196289,62.67765808105469,-34.445159912109375,-5.999999046325684,66.48999786376953
1780509887.4860551,33.96765899658203,-1.6251564025878906,86.6223373413086,-38.94484329223633,-0.6299972534179688,82.18999481201172,31.14765739440918,0.4551553726196289,62.67765808105469,-34.445159912109375,-5.999999046325684,66.48999786376953
1780509887.4960327,33.96765899658203,-1.6251564025878906,86.6223373413086,-38.94484329223633,-0.6299972534179688,82.18999481201172,31.14765739440918,0.4551553726196289,62.67765808105469,-34.445159912109375,-5.999999046325684,66.48999786376953
