step,time,joint,joint_id,joint_pos,joint_vel,joint_pos_target,joint_vel_target,joint_effort_target,applied_torque,computed_torque,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
607,3.035,base_to_front_right_shoulder,3,-0.02535996213555336,8.242295734817162e-10,0.0,0.0,0.0,0.6593589782714844,0.6593589782714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
607,3.035,front_right_shoulder_to_arm,7,0.09004306048154831,4.833113193511963,0.7853981852531433,0.0,0.0,9.643893241882324,9.643893241882324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
607,3.035,front_right_arm_to_hand,11,1.4984898567199707,-0.544270396232605,1.5,0.0,0.0,0.7448146343231201,0.7448146343231201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
608,3.04,base_to_front_right_shoulder,3,-0.02535996399819851,7.229914444906171e-10,0.0,0.0,0.0,0.6593590378761292,0.6593590378761292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
608,3.04,front_right_shoulder_to_arm,7,0.11703210324048996,5.397806167602539,0.7853981852531433,0.0,0.0,7.747262954711914,7.747262954711914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
608,3.04,front_right_arm_to_hand,11,1.4957938194274902,-0.5392425060272217,1.5,0.0,0.0,0.8556693196296692,0.8556693196296692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
609,3.045,base_to_front_right_shoulder,3,-0.02535996586084366,-3.894911060342565e-09,0.0,0.0,0.0,0.6593590378761292,0.6593590378761292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
609,3.045,front_right_shoulder_to_arm,7,0.14618973433971405,5.831522464752197,0.7853981852531433,0.0,0.0,6.054844856262207,6.054844856262207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
609,3.045,front_right_arm_to_hand,11,1.4932446479797363,-0.5098291635513306,1.5,0.0,0.0,0.9182244539260864,0.9182244539260864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
610,3.0500000000000003,base_to_front_right_shoulder,3,-0.025359967723488808,9.206928552885074e-10,0.0,0.0,0.0,0.6593590974807739,0.6593590974807739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
610,3.0500000000000003,front_right_shoulder_to_arm,7,0.1769355982542038,6.149176597595215,0.7853981852531433,0.0,0.0,4.552685737609863,4.552685737609863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
610,3.0500000000000003,front_right_arm_to_hand,11,1.4909329414367676,-0.46236148476600647,1.5,0.0,0.0,0.9403828978538513,0.9403828978538513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
611,3.055,base_to_front_right_shoulder,3,-0.025359967723488808,-2.6011548470705748e-09,0.0,0.0,0.0,0.6593591570854187,0.6593591570854187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
