time_start,av_x,av_y,av_z,la_x,la_y,la_z
0.0,1.77001953125,0.8697509765625,-1.007080078125,-0.019287109375,0.998779296875,0.0361328125
0.0,1.7242431640625,0.8544921875,-1.007080078125,-0.02001953125,0.99951171875,0.0361328125
0.0,1.678466796875,0.83160400390625,-1.03759765625,-0.01953125,0.99951171875,0.03564453125
0.0,1.6632080078125,0.84686279296875,-1.02996826171875,-0.020263671875,0.999755859375,0.0361328125
0.0,1.617431640625,0.823974609375,-1.0223388671875,-0.0205078125,0.999755859375,0.035888671875
0.0,1.57928466796875,0.80108642578125,-1.0223388671875,-0.020751953125,0.99951171875,0.03662109375
0.0,1.57928466796875,0.7781982421875,-0.9613037109375,-0.020751953125,0.999267578125,0.036865234375
0.0,1.52587890625,0.77056884765625,-0.8697509765625,-0.020751953125,0.9990234375,0.0361328125
0.0,1.51824951171875,0.74005126953125,-0.762939453125,-0.020751953125,0.9990234375,0.035400390625
0.0,1.47247314453125,0.7171630859375,-0.732421875,-0.021240234375,0.999267578125,0.0361328125
0.0,1.45721435546875,0.7171630859375,-0.6103515625,-0.02197265625,0.998779296875,0.036865234375
0.0,1.495361328125,0.701904296875,-0.51116943359375,-0.02197265625,0.998291015625,0.03662109375
0.0,1.50299072265625,0.6561279296875,-0.40435791015625,-0.021728515625,0.998779296875,0.0361328125
0.0,1.46484375,0.6561279296875,-0.2593994140625,-0.0224609375,0.998291015625,0.036376953125
0.0,1.47247314453125,0.6256103515625,-0.1678466796875,-0.02197265625,0.997802734375,0.036865234375
0.0,1.50299072265625,0.6103515625,-0.05340576171875,-0.021240234375,0.997314453125,0.037109375
0.0,1.5106201171875,0.55694580078125,0.08392333984375,-0.022216796875,0.998046875,0.036376953125
0.0,1.51824951171875,0.5340576171875,0.18310546875,-0.021728515625,0.997314453125,0.03662109375
0.0,1.51824951171875,0.518798828125,0.28228759765625,-0.021728515625,0.996826171875,0.03662109375
0.0,1.5411376953125,0.5035400390625,0.3814697265625,-0.02197265625,0.99658203125,0.036865234375
0.0,1.5716552734375,0.5035400390625,0.4730224609375,-0.02099609375,0.996826171875,0.036865234375
0.0,1.6021728515625,0.4730224609375,0.5340576171875,-0.021240234375,0.997314453125,0.03759765625
0.0,1.64031982421875,0.43487548828125,0.60272216796875,-0.021240234375,0.99658203125,0.037353515625
0.0,1.67083740234375,0.4119873046875,0.6561279296875,-0.021728515625,0.996826171875,0.037353515625
0.0,1.678466796875,0.396728515625,0.67138671875,-0.021484375,0.99609375,0.037353515625
0.0,1.6937255859375,0.3814697265625,0.64849853515625,-0.0205078125,0.99658203125,0.03759765625
0.0,1.708984375,0.34332275390625,0.6561279296875,-0.020263671875,0.996826171875,0.037841796875
0.0,1.77001953125,0.31280517578125,0.6256103515625,-0.0205078125,0.99658203125,0.037109375
0.0,1.82342529296875,0.274658203125,0.5950927734375,-0.019775390625,0.99609375,0.037841796875
0.0,1.85394287109375,0.26702880859375,0.49591064453125,-0.019775390625,0.996337890625,0.037353515625
0.0,1.8768310546875,0.23651123046875,0.41961669921875,-0.01953125,0.996337890625,0.03759765625
0.0,1.922607421875,0.23651123046875,0.3509521484375,-0.01953125,0.996337890625,0.037841796875
0.0,1.96075439453125,0.1983642578125,0.2288818359375,-0.019287109375,0.996337890625,0.037353515625
0.0,1.99127197265625,0.152587890625,0.1220703125,-0.02001953125,0.996826171875,0.037353515625
0.0,2.0294189453125,0.14495849609375,0.030517578125,-0.018798828125,0.995849609375,0.037353515625
0.0,2.08282470703125,0.1220703125,-0.09918212890625,-0.01904296875,0.995849609375,0.037109375
0.0,2.105712890625,0.08392333984375,-0.23651123046875,-0.019775390625,0.99560546875,0.03759765625
0.0,2.12860107421875,0.06866455078125,-0.34332275390625,-0.019775390625,0.99658203125,0.037353515625
0.0,2.166748046875,0.030517578125,-0.48828125,-0.019287109375,0.99658203125,0.037353515625
0.0,2.197265625,-0.0152587890625,-0.58746337890625,-0.019775390625,0.9970703125,0.037353515625
0.0,2.227783203125,-0.02288818359375,-0.66375732421875,-0.01904296875,0.9970703125,0.037109375
0.0,2.227783203125,-0.06866455078125,-0.79345703125,-0.01953125,0.996826171875,0.036865234375
0.0,2.2735595703125,-0.1068115234375,-0.90789794921875,-0.019775390625,0.9970703125,0.037353515625
0.0,2.28118896484375,-0.11444091796875,-1.007080078125,-0.0205078125,0.99658203125,0.037353515625
0.0,2.3193359375,-0.152587890625,-1.03759765625,-0.0205078125,0.997802734375,0.037109375
0.0,2.3193359375,-0.22125244140625,-1.0833740234375,-0.020263671875,0.997802734375,0.036865234375
0.0,2.3345947265625,-0.26702880859375,-1.1138916015625,-0.02099609375,0.998291015625,0.037109375
0.0,2.349853515625,-0.274658203125,-1.09100341796875,-0.0205078125,0.99755859375,0.036865234375
0.0,2.3651123046875,-0.2899169921875,-1.0833740234375,-0.021240234375,0.997802734375,0.037109375
0.0,2.32696533203125,-0.335693359375,-1.0833740234375,-0.021240234375,0.998291015625,0.036376953125
0.0,2.32696533203125,-0.34332275390625,-0.9918212890625,-0.021484375,0.998291015625,0.03564453125
0.0,2.34222412109375,-0.40435791015625,-0.946044921875,-0.021240234375,0.998779296875,0.035888671875
0.0,2.34222412109375,-0.41961669921875,-0.9002685546875,-0.021240234375,0.998779296875,0.035888671875
0.0,2.3193359375,-0.4425048828125,-0.79345703125,-0.022216796875,0.998779296875,0.035888671875
0.0,2.28118896484375,-0.48828125,-0.66375732421875,-0.021240234375,0.99853515625,0.036376953125
0.0,2.2735595703125,-0.518798828125,-0.58746337890625,-0.021240234375,0.999267578125,0.036376953125
0.0,2.23541259765625,-0.5340576171875,-0.457763671875,-0.0224609375,0.998779296875,0.035888671875
0.0,2.2125244140625,-0.579833984375,-0.3662109375,-0.021728515625,0.999267578125,0.035888671875
0.0,2.23541259765625,-0.6103515625,-0.1983642578125,-0.0224609375,0.99951171875,0.035888671875
0.0,2.17437744140625,-0.6561279296875,-0.08392333984375,-0.021728515625,0.999755859375,0.03564453125
0.0,2.166748046875,-0.6866455078125,0.02288818359375,-0.021484375,0.99951171875,0.035888671875
0.0,2.14385986328125,-0.70953369140625,0.19073486328125,-0.021728515625,0.99951171875,0.034912109375
0.0,2.105712890625,-0.77056884765625,0.29754638671875,-0.02197265625,0.999755859375,0.035888671875
0.0,2.06756591796875,-0.79345703125,0.3814697265625,-0.02197265625,0.99951171875,0.03564453125
0.0,2.044677734375,-0.823974609375,0.48065185546875,-0.022216796875,0.999755859375,0.03564453125
0.0,2.00653076171875,-0.86212158203125,0.5340576171875,-0.021728515625,1.0,0.03662109375
0.0,1.9683837890625,-0.885009765625,0.60272216796875,-0.021484375,0.999755859375,0.03564453125
0.0,1.93023681640625,-0.91552734375,0.66375732421875,-0.021728515625,0.999267578125,0.03564453125
0.0,1.89971923828125,-0.96893310546875,0.701904296875,-0.02099609375,0.999755859375,0.03564453125
0.0,1.86920166015625,-1.0223388671875,0.69427490234375,-0.020751953125,0.99951171875,0.035888671875
0.0,1.80816650390625,-1.02996826171875,0.732421875,-0.021240234375,0.999755859375,0.0361328125
0.0,1.8310546875,-1.0986328125,0.72479248046875,-0.0205078125,0.99853515625,0.03515625
0.0,1.82342529296875,-1.10626220703125,0.69427490234375,-0.02001953125,0.999267578125,0.03564453125
0.0,1.76239013671875,-1.1444091796875,0.66375732421875,-0.0205078125,0.999267578125,0.036376953125
0.0,1.74713134765625,-1.19781494140625,0.5950927734375,-0.020263671875,0.999267578125,0.035888671875
0.0,1.76239013671875,-1.21307373046875,0.51116943359375,-0.01953125,0.999267578125,0.03662109375
0.0,1.74713134765625,-1.24359130859375,0.4425048828125,-0.019775390625,0.9990234375,0.035888671875
0.0,1.7242431640625,-1.2969970703125,0.34332275390625,-0.01953125,0.998779296875,0.0361328125
0.0,1.6632080078125,-1.3275146484375,0.23651123046875,-0.019775390625,0.9990234375,0.0361328125
0.0,1.6937255859375,-1.36566162109375,0.11444091796875,-0.019775390625,0.998046875,0.036376953125
0.0,1.6937255859375,-1.38092041015625,0.00762939453125,-0.019775390625,0.998046875,0.036376953125
0.0,1.678466796875,-1.41143798828125,-0.1068115234375,-0.01953125,0.998046875,0.03662109375
0.0,1.68609619140625,-1.4495849609375,-0.22125244140625,-0.02001953125,0.997802734375,0.035888671875
0.0,1.70135498046875,-1.50299072265625,-0.335693359375,-0.019775390625,0.99755859375,0.03662109375
0.0,1.70135498046875,-1.5411376953125,-0.4119873046875,-0.019775390625,0.997802734375,0.037353515625
0.0,1.678466796875,-1.5716552734375,-0.48828125,-0.02001953125,0.997802734375,0.037353515625
0.0,1.678466796875,-1.617431640625,-0.57220458984375,-0.02001953125,0.997314453125,0.03662109375
0.0,1.7242431640625,-1.64794921875,-0.64849853515625,-0.02001953125,0.9970703125,0.0361328125
0.0,1.7547607421875,-1.678466796875,-0.70953369140625,-0.019775390625,0.996826171875,0.037109375
