time_start,time_end,flshoulder,flarm,flfoot,frshoulder,frarm,frfoot,blshoulder,blarm,blfoot,brshoulder,brarm,brfoot,motion,movement
1776272824.820116,14619.777556152,34.829986572265625,-22.53770637512207,41.22010040283203,-37.1451301574707,-26.260028839111328,98.24485778808594,33.892330169677734,-6.184886455535889,90.08488464355469,-30.599971771240234,-3.200052499771118,81.35519409179688,Stop,Stepping
1776272824.8400435,14619.797336619,34.8297119140625,-22.538515090942383,41.22154235839844,-37.14468002319336,-26.260549545288086,98.24520111083984,33.891868591308594,-6.185644149780273,90.08550262451172,-30.59958267211914,-3.200839042663574,81.3559341430664,Stop,Stepping
1776272824.8600502,14619.821389195,34.828765869140625,-22.541284561157227,41.226478576660156,-37.14313507080078,-26.2623233795166,98.24637603759766,33.890289306640625,-6.188242435455322,90.087646484375,-30.598255157470703,-3.20351505279541,81.35843658447266,Stop,Stepping
1776272824.8800354,14619.837640475,34.8267707824707,-22.54714584350586,41.236915588378906,-37.139869689941406,-26.266075134277344,98.24886322021484,33.88693618774414,-6.1937408447265625,90.09217071533203,-30.59543228149414,-3.2091922760009766,81.36376190185547,Stop,Stepping
1776272824.900035,14619.858367722,34.82334518432617,-22.55721664428711,41.25485610961914,-37.134254455566406,-26.27252769470215,98.25312805175781,33.88118362426758,-6.203184604644775,90.09993743896484,-30.59058952331543,-3.218947410583496,81.37290954589844,Stop,Stepping
1776272824.9200268,14619.880179847,34.81813430786133,-22.57253074645996,41.28213119506836,-37.12571334838867,-26.28233528137207,98.25960540771484,33.872432708740234,-6.217555999755859,90.11177062988281,-30.583219528198242,-3.2337827682495117,81.38680267333984,Stop,Stepping
1776272824.9400256,14619.897770734,34.81077575683594,-22.594091415405273,41.32052993774414,-37.113677978515625,-26.29616928100586,98.26875305175781,33.86009216308594,-6.2378106117248535,90.12843322753906,-30.572837829589844,-3.2546920776367188,81.4063949584961,Stop,Stepping
1776272824.9600325,14619.919076129,34.800960540771484,-22.62285614013672,41.37174606323242,-37.09760284423828,-26.31462860107422,98.28093719482422,33.843624114990234,-6.2648444175720215,90.15065002441406,-30.55897331237793,-3.2826039791107178,81.4325180053711,Stop,Stepping
1776272824.9800582,14619.943627926,34.78835678100586,-22.659677505493164,41.43729019165039,-37.07698440551758,-26.33829689025879,98.29654693603516,33.82249450683594,-6.299513816833496,90.17912292480469,-30.54119110107422,-3.3183982372283936,81.46600341796875,Stop,Stepping
1776272825.000047,14619.958120224,34.772682189941406,-22.705387115478516,41.51864242553711,-37.05134963989258,-26.367719650268555,98.31592559814453,33.79623031616211,-6.342623710632324,90.21446990966797,-30.51907730102539,-3.3628904819488525,81.50757598876953,Stop,Stepping
