timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.0006976760000725335,-0.008544921875,0.998291015625,-0.020751953125,2.3040771484375,-0.86212158203125,0.4730224609375
0.0007461331738340959,-0.00927734375,0.997802734375,-0.02099609375,2.31170654296875,-0.8697509765625,0.46539306640625
0.0007945903480504057,-0.00927734375,0.997314453125,-0.020751953125,2.29644775390625,-0.84686279296875,0.457763671875
0.0008430475218119682,-0.008544921875,0.997802734375,-0.020751953125,2.32696533203125,-0.8392333984375,0.48065185546875
0.0008915046955735306,-0.009033203125,0.998046875,-0.0205078125,2.29644775390625,-0.8544921875,0.46539306640625
0.0009399618697898404,-0.008544921875,0.99755859375,-0.0205078125,2.2735595703125,-0.87738037109375,0.4730224609375
0.0009884190435514029,-0.0087890625,0.998291015625,-0.020263671875,2.288818359375,-0.8544921875,0.4730224609375
0.0010368762173129653,-0.009033203125,0.998291015625,-0.020263671875,2.3193359375,-0.8392333984375,0.45013427734375
0.0010853333910745278,-0.009033203125,0.998291015625,-0.020263671875,2.3193359375,-0.8544921875,0.457763671875
0.0011337905652908375,-0.0087890625,0.998046875,-0.020263671875,2.3040771484375,-0.8392333984375,0.46539306640625
0.0011822477390524,-0.009033203125,0.997314453125,-0.020751953125,2.31170654296875,-0.84686279296875,0.4730224609375
0.0012307049128139624,-0.008544921875,0.998046875,-0.020751953125,2.31170654296875,-0.8544921875,0.457763671875
0.0012791620870302722,-0.00830078125,0.997802734375,-0.020751953125,2.3040771484375,-0.8697509765625,0.45013427734375
0.0013276192607918347,-0.00830078125,0.998779296875,-0.0205078125,2.28118896484375,-0.8697509765625,0.48828125
0.0013760764345533971,-0.008544921875,0.998291015625,-0.0205078125,2.29644775390625,-0.87738037109375,0.48065185546875
0.001424533608769707,-0.009033203125,0.998291015625,-0.020751953125,2.3193359375,-0.8392333984375,0.46539306640625
0.0014729907825312694,-0.009033203125,0.998046875,-0.020751953125,2.28118896484375,-0.84686279296875,0.457763671875
0.0015214479562928318,-0.00830078125,0.997314453125,-0.0205078125,2.288818359375,-0.8544921875,0.48065185546875
0.0015699051300543942,-0.008544921875,0.998046875,-0.02099609375,2.288818359375,-0.8544921875,0.45013427734375
0.001618362304270704,-0.0087890625,0.997802734375,-0.02099609375,2.288818359375,-0.8697509765625,0.457763671875
0.0016668194780322665,-0.0087890625,0.997802734375,-0.020751953125,2.3040771484375,-0.86212158203125,0.49591064453125
0.001715276651793829,-0.009033203125,0.997802734375,-0.02099609375,2.3040771484375,-0.8544921875,0.4730224609375
0.0017637338260101387,-0.009033203125,0.997314453125,-0.020751953125,2.3345947265625,-0.8544921875,0.48065185546875
0.0018121909997717012,-0.009033203125,0.998046875,-0.0205078125,2.349853515625,-0.87738037109375,0.46539306640625
0.001873524912753055,-0.0087890625,0.998291015625,-0.0205078125,2.3040771484375,-0.86212158203125,0.43487548828125
